,FECHASQL,UEN,Dia,Porcentaje,CODPRODUCTO,VENTAS
15096,2023-08-13,MERCADO 2,domingo,2.57%,NS,660.49
15097,2023-08-14,MERCADO 2,lunes,2.57%,NS,660.49
15098,2023-08-15,MERCADO 2,martes,3.54%,NS,909.78
15099,2023-08-16,MERCADO 2,miércoles,2.57%,NS,660.49
15100,2023-08-17,MERCADO 2,jueves,2.57%,NS,660.49
15101,2023-08-18,MERCADO 2,viernes,3.54%,NS,909.78
15102,2023-08-19,MERCADO 2,sábado,3.83%,NS,984.31
15103,2023-08-20,MERCADO 2,domingo,2.57%,NS,660.49
15104,2023-08-21,MERCADO 2,lunes,2.57%,NS,660.49
15105,2023-08-22,MERCADO 2,martes,3.54%,NS,909.78
15106,2023-08-23,MERCADO 2,miércoles,2.57%,NS,660.49
15107,2023-08-24,MERCADO 2,jueves,2.57%,NS,660.49
15108,2023-08-25,MERCADO 2,viernes,3.54%,NS,909.78
15109,2023-08-26,MERCADO 2,sábado,3.83%,NS,984.31
15110,2023-08-27,MERCADO 2,domingo,2.57%,NS,660.49
15111,2023-08-28,MERCADO 2,lunes,2.57%,NS,660.49
15112,2023-08-29,MERCADO 2,martes,3.54%,NS,909.78
15113,2023-08-30,MERCADO 2,miércoles,2.57%,NS,660.49
15114,2023-08-31,MERCADO 2,jueves,2.57%,NS,660.49
15115,2023-08-01,MERCADO 2,martes,5.10%,NU,0.0
15116,2023-08-02,MERCADO 2,miércoles,3.07%,NU,0.0
15117,2023-08-03,MERCADO 2,jueves,3.07%,NU,0.0
15118,2023-08-04,MERCADO 2,viernes,4.04%,NU,0.0
15119,2023-08-05,MERCADO 2,sábado,4.33%,NU,0.0
15120,2023-08-06,MERCADO 2,domingo,3.07%,NU,0.0
15121,2023-08-07,MERCADO 2,lunes,3.07%,NU,0.0
15122,2023-08-08,MERCADO 2,martes,4.04%,NU,0.0
15123,2023-08-09,MERCADO 2,miércoles,3.07%,NU,0.0
15124,2023-08-10,MERCADO 2,jueves,3.07%,NU,0.0
15125,2023-08-11,MERCADO 2,viernes,4.04%,NU,0.0
15126,2023-08-12,MERCADO 2,sábado,3.83%,NU,0.0
15127,2023-08-13,MERCADO 2,domingo,2.57%,NU,0.0
15128,2023-08-14,MERCADO 2,lunes,2.57%,NU,0.0
15129,2023-08-15,MERCADO 2,martes,3.54%,NU,0.0
15130,2023-08-16,MERCADO 2,miércoles,2.57%,NU,0.0
15131,2023-08-17,MERCADO 2,jueves,2.57%,NU,0.0
15132,2023-08-18,MERCADO 2,viernes,3.54%,NU,0.0
15133,2023-08-19,MERCADO 2,sábado,3.83%,NU,0.0
15134,2023-08-20,MERCADO 2,domingo,2.57%,NU,0.0
15135,2023-08-21,MERCADO 2,lunes,2.57%,NU,0.0
15136,2023-08-22,MERCADO 2,martes,3.54%,NU,0.0
15137,2023-08-23,MERCADO 2,miércoles,2.57%,NU,0.0
15138,2023-08-24,MERCADO 2,jueves,2.57%,NU,0.0
15139,2023-08-25,MERCADO 2,viernes,3.54%,NU,0.0
15140,2023-08-26,MERCADO 2,sábado,3.83%,NU,0.0
15141,2023-08-27,MERCADO 2,domingo,2.57%,NU,0.0
15142,2023-08-28,MERCADO 2,lunes,2.57%,NU,0.0
15143,2023-08-29,MERCADO 2,martes,3.54%,NU,0.0
15144,2023-08-30,MERCADO 2,miércoles,2.57%,NU,0.0
15145,2023-08-31,MERCADO 2,jueves,2.57%,NU,0.0
15146,2023-08-01,PERDRIEL,martes,2.88%,NS,8274.24
15147,2023-08-02,PERDRIEL,miércoles,2.88%,NS,8274.24
15148,2023-08-03,PERDRIEL,jueves,2.88%,NS,8274.24
15149,2023-08-04,PERDRIEL,viernes,2.88%,NS,8274.24
15150,2023-08-05,PERDRIEL,sábado,3.17%,NS,9107.41
15151,2023-08-06,PERDRIEL,domingo,3.87%,NS,11118.51
15152,2023-08-07,PERDRIEL,lunes,4.10%,NS,11779.3
15153,2023-08-08,PERDRIEL,martes,2.88%,NS,8274.24
15154,2023-08-09,PERDRIEL,miércoles,2.88%,NS,8274.24
15155,2023-08-10,PERDRIEL,jueves,2.88%,NS,8274.24
15156,2023-08-11,PERDRIEL,viernes,2.88%,NS,8274.24
15157,2023-08-12,PERDRIEL,sábado,3.17%,NS,9107.41
15158,2023-08-13,PERDRIEL,domingo,3.87%,NS,11118.51
15159,2023-08-14,PERDRIEL,lunes,4.10%,NS,11779.3
15160,2023-08-15,PERDRIEL,martes,2.88%,NS,8274.24
15161,2023-08-16,PERDRIEL,miércoles,2.88%,NS,8274.24
15162,2023-08-17,PERDRIEL,jueves,2.88%,NS,8274.24
15163,2023-08-18,PERDRIEL,viernes,2.88%,NS,8274.24
15164,2023-08-19,PERDRIEL,sábado,3.17%,NS,9107.41
15165,2023-08-20,PERDRIEL,domingo,3.87%,NS,11118.51
15166,2023-08-21,PERDRIEL,lunes,4.10%,NS,11779.3
15167,2023-08-22,PERDRIEL,martes,2.88%,NS,8274.24
15168,2023-08-23,PERDRIEL,miércoles,2.88%,NS,8274.24
15169,2023-08-24,PERDRIEL,jueves,2.88%,NS,8274.24
15170,2023-08-25,PERDRIEL,viernes,3.72%,NS,10687.56
15171,2023-08-26,PERDRIEL,sábado,3.17%,NS,9107.41
15172,2023-08-27,PERDRIEL,domingo,3.87%,NS,11118.51
15173,2023-08-28,PERDRIEL,lunes,4.10%,NS,11779.3
15174,2023-08-29,PERDRIEL,martes,2.88%,NS,8274.24
15175,2023-08-30,PERDRIEL,miércoles,2.88%,NS,8274.24
15176,2023-08-31,PERDRIEL,jueves,2.76%,NS,7929.48
15177,2023-08-01,PERDRIEL,martes,2.88%,NU,5256.0
15178,2023-08-02,PERDRIEL,miércoles,2.88%,NU,5256.0
15179,2023-08-03,PERDRIEL,jueves,2.88%,NU,5256.0
15180,2023-08-04,PERDRIEL,viernes,2.88%,NU,5256.0
15181,2023-08-05,PERDRIEL,sábado,3.17%,NU,5785.25
15182,2023-08-06,PERDRIEL,domingo,3.87%,NU,7062.75
15183,2023-08-07,PERDRIEL,lunes,4.10%,NU,7482.5
15184,2023-08-08,PERDRIEL,martes,2.88%,NU,5256.0
15185,2023-08-09,PERDRIEL,miércoles,2.88%,NU,5256.0
15186,2023-08-10,PERDRIEL,jueves,2.88%,NU,5256.0
15187,2023-08-11,PERDRIEL,viernes,2.88%,NU,5256.0
15188,2023-08-12,PERDRIEL,sábado,3.17%,NU,5785.25
15189,2023-08-13,PERDRIEL,domingo,3.87%,NU,7062.75
15190,2023-08-14,PERDRIEL,lunes,4.10%,NU,7482.5
15191,2023-08-15,PERDRIEL,martes,2.88%,NU,5256.0
15192,2023-08-16,PERDRIEL,miércoles,2.88%,NU,5256.0
15193,2023-08-17,PERDRIEL,jueves,2.88%,NU,5256.0
15194,2023-08-18,PERDRIEL,viernes,2.88%,NU,5256.0
15195,2023-08-19,PERDRIEL,sábado,3.17%,NU,5785.25
15196,2023-08-20,PERDRIEL,domingo,3.87%,NU,7062.75
15197,2023-08-21,PERDRIEL,lunes,4.10%,NU,7482.5
15198,2023-08-22,PERDRIEL,martes,2.88%,NU,5256.0
15199,2023-08-23,PERDRIEL,miércoles,2.88%,NU,5256.0
15200,2023-08-24,PERDRIEL,jueves,2.88%,NU,5256.0
15201,2023-08-25,PERDRIEL,viernes,3.72%,NU,6789.0
15202,2023-08-26,PERDRIEL,sábado,3.17%,NU,5785.25
15203,2023-08-27,PERDRIEL,domingo,3.87%,NU,7062.75
15204,2023-08-28,PERDRIEL,lunes,4.10%,NU,7482.5
15205,2023-08-29,PERDRIEL,martes,2.88%,NU,5256.0
15206,2023-08-30,PERDRIEL,miércoles,2.88%,NU,5256.0
15207,2023-08-31,PERDRIEL,jueves,2.76%,NU,5037.0
15208,2023-08-01,SAN JOSE,martes,5.10%,NS,6915.6
15209,2023-08-02,SAN JOSE,miércoles,3.07%,NS,4162.92
15210,2023-08-03,SAN JOSE,jueves,3.07%,NS,4162.92
15211,2023-08-04,SAN JOSE,viernes,4.04%,NS,5478.24
15212,2023-08-05,SAN JOSE,sábado,4.33%,NS,5871.48
15213,2023-08-06,SAN JOSE,domingo,3.07%,NS,4162.92
15214,2023-08-07,SAN JOSE,lunes,3.07%,NS,4162.92
15215,2023-08-08,SAN JOSE,martes,4.04%,NS,5478.24
15216,2023-08-09,SAN JOSE,miércoles,3.07%,NS,4162.92
15217,2023-08-10,SAN JOSE,jueves,3.07%,NS,4162.92
15218,2023-08-11,SAN JOSE,viernes,4.04%,NS,5478.24
15219,2023-08-12,SAN JOSE,sábado,3.83%,NS,5193.48
15220,2023-08-13,SAN JOSE,domingo,2.57%,NS,3484.92
15221,2023-08-14,SAN JOSE,lunes,2.57%,NS,3484.92
15222,2023-08-15,SAN JOSE,martes,3.54%,NS,4800.24
15223,2023-08-16,SAN JOSE,miércoles,2.57%,NS,3484.92
15224,2023-08-17,SAN JOSE,jueves,2.57%,NS,3484.92
15225,2023-08-18,SAN JOSE,viernes,3.54%,NS,4800.24
15226,2023-08-19,SAN JOSE,sábado,3.83%,NS,5193.48
15227,2023-08-20,SAN JOSE,domingo,2.57%,NS,3484.92
15228,2023-08-21,SAN JOSE,lunes,2.57%,NS,3484.92
15229,2023-08-22,SAN JOSE,martes,3.54%,NS,4800.24
15230,2023-08-23,SAN JOSE,miércoles,2.57%,NS,3484.92
15231,2023-08-24,SAN JOSE,jueves,2.57%,NS,3484.92
15232,2023-08-25,SAN JOSE,viernes,3.54%,NS,4800.24
15233,2023-08-26,SAN JOSE,sábado,3.83%,NS,5193.48
15234,2023-08-27,SAN JOSE,domingo,2.57%,NS,3484.92
15235,2023-08-28,SAN JOSE,lunes,2.57%,NS,3484.92
15236,2023-08-29,SAN JOSE,martes,3.54%,NS,4800.24
15237,2023-08-30,SAN JOSE,miércoles,2.57%,NS,3484.92
15238,2023-08-31,SAN JOSE,jueves,2.57%,NS,3484.92
15239,2023-08-01,SAN JOSE,martes,5.10%,NU,3417.0
15240,2023-08-02,SAN JOSE,miércoles,3.07%,NU,2056.9
15241,2023-08-03,SAN JOSE,jueves,3.07%,NU,2056.9
15242,2023-08-04,SAN JOSE,viernes,4.04%,NU,2706.8
15243,2023-08-05,SAN JOSE,sábado,4.33%,NU,2901.1
15244,2023-08-06,SAN JOSE,domingo,3.07%,NU,2056.9
15245,2023-08-07,SAN JOSE,lunes,3.07%,NU,2056.9
15246,2023-08-08,SAN JOSE,martes,4.04%,NU,2706.8
15247,2023-08-09,SAN JOSE,miércoles,3.07%,NU,2056.9
15248,2023-08-10,SAN JOSE,jueves,3.07%,NU,2056.9
15249,2023-08-11,SAN JOSE,viernes,4.04%,NU,2706.8
15250,2023-08-12,SAN JOSE,sábado,3.83%,NU,2566.1
15251,2023-08-13,SAN JOSE,domingo,2.57%,NU,1721.9
15252,2023-08-14,SAN JOSE,lunes,2.57%,NU,1721.9
15253,2023-08-15,SAN JOSE,martes,3.54%,NU,2371.8
15254,2023-08-16,SAN JOSE,miércoles,2.57%,NU,1721.9
15255,2023-08-17,SAN JOSE,jueves,2.57%,NU,1721.9
15256,2023-08-18,SAN JOSE,viernes,3.54%,NU,2371.8
15257,2023-08-19,SAN JOSE,sábado,3.83%,NU,2566.1
15258,2023-08-20,SAN JOSE,domingo,2.57%,NU,1721.9
15259,2023-08-21,SAN JOSE,lunes,2.57%,NU,1721.9
15260,2023-08-22,SAN JOSE,martes,3.54%,NU,2371.8
15261,2023-08-23,SAN JOSE,miércoles,2.57%,NU,1721.9
15262,2023-08-24,SAN JOSE,jueves,2.57%,NU,1721.9
15263,2023-08-25,SAN JOSE,viernes,3.54%,NU,2371.8
15264,2023-08-26,SAN JOSE,sábado,3.83%,NU,2566.1
15265,2023-08-27,SAN JOSE,domingo,2.57%,NU,1721.9
15266,2023-08-28,SAN JOSE,lunes,2.57%,NU,1721.9
15267,2023-08-29,SAN JOSE,martes,3.54%,NU,2371.8
15268,2023-08-30,SAN JOSE,miércoles,2.57%,NU,1721.9
15269,2023-08-31,SAN JOSE,jueves,2.57%,NU,1721.9
15270,2023-08-01,LAMADRID,martes,5.10%,NS,11821.8
15271,2023-08-02,LAMADRID,miércoles,3.07%,NS,7116.26
15272,2023-08-03,LAMADRID,jueves,3.07%,NS,7116.26
15273,2023-08-04,LAMADRID,viernes,4.04%,NS,9364.72
15274,2023-08-05,LAMADRID,sábado,4.33%,NS,10036.94
15275,2023-08-06,LAMADRID,domingo,3.07%,NS,7116.26
15276,2023-08-07,LAMADRID,lunes,3.07%,NS,7116.26
15277,2023-08-08,LAMADRID,martes,4.04%,NS,9364.72
15278,2023-08-09,LAMADRID,miércoles,3.07%,NS,7116.26
15279,2023-08-10,LAMADRID,jueves,3.07%,NS,7116.26
15280,2023-08-11,LAMADRID,viernes,4.04%,NS,9364.72
15281,2023-08-12,LAMADRID,sábado,3.83%,NS,8877.94
15282,2023-08-13,LAMADRID,domingo,2.57%,NS,5957.26
15283,2023-08-14,LAMADRID,lunes,2.57%,NS,5957.26
15284,2023-08-15,LAMADRID,martes,3.54%,NS,8205.72
15285,2023-08-16,LAMADRID,miércoles,2.57%,NS,5957.26
15286,2023-08-17,LAMADRID,jueves,2.57%,NS,5957.26
15287,2023-08-18,LAMADRID,viernes,3.54%,NS,8205.72
15288,2023-08-19,LAMADRID,sábado,3.83%,NS,8877.94
15289,2023-08-20,LAMADRID,domingo,2.57%,NS,5957.26
15290,2023-08-21,LAMADRID,lunes,2.57%,NS,5957.26
15291,2023-08-22,LAMADRID,martes,3.54%,NS,8205.72
15292,2023-08-23,LAMADRID,miércoles,2.57%,NS,5957.26
15293,2023-08-24,LAMADRID,jueves,2.57%,NS,5957.26
15294,2023-08-25,LAMADRID,viernes,3.54%,NS,8205.72
15295,2023-08-26,LAMADRID,sábado,3.83%,NS,8877.94
15296,2023-08-27,LAMADRID,domingo,2.57%,NS,5957.26
15297,2023-08-28,LAMADRID,lunes,2.57%,NS,5957.26
15298,2023-08-29,LAMADRID,martes,3.54%,NS,8205.72
15299,2023-08-30,LAMADRID,miércoles,2.57%,NS,5957.26
15300,2023-08-31,LAMADRID,jueves,2.57%,NS,5957.26
15301,2023-08-01,LAMADRID,martes,5.10%,NU,6844.2
15302,2023-08-02,LAMADRID,miércoles,3.07%,NU,4119.94
15303,2023-08-03,LAMADRID,jueves,3.07%,NU,4119.94
15304,2023-08-04,LAMADRID,viernes,4.04%,NU,5421.68
15305,2023-08-05,LAMADRID,sábado,4.33%,NU,5810.86
15306,2023-08-06,LAMADRID,domingo,3.07%,NU,4119.94
15307,2023-08-07,LAMADRID,lunes,3.07%,NU,4119.94
15308,2023-08-08,LAMADRID,martes,4.04%,NU,5421.68
15309,2023-08-09,LAMADRID,miércoles,3.07%,NU,4119.94
15310,2023-08-10,LAMADRID,jueves,3.07%,NU,4119.94
15311,2023-08-11,LAMADRID,viernes,4.04%,NU,5421.68
15312,2023-08-12,LAMADRID,sábado,3.83%,NU,5139.86
15313,2023-08-13,LAMADRID,domingo,2.57%,NU,3448.94
15314,2023-08-14,LAMADRID,lunes,2.57%,NU,3448.94
15315,2023-08-15,LAMADRID,martes,3.54%,NU,4750.68
15316,2023-08-16,LAMADRID,miércoles,2.57%,NU,3448.94
15317,2023-08-17,LAMADRID,jueves,2.57%,NU,3448.94
15318,2023-08-18,LAMADRID,viernes,3.54%,NU,4750.68
15319,2023-08-19,LAMADRID,sábado,3.83%,NU,5139.86
15320,2023-08-20,LAMADRID,domingo,2.57%,NU,3448.94
15321,2023-08-21,LAMADRID,lunes,2.57%,NU,3448.94
15322,2023-08-22,LAMADRID,martes,3.54%,NU,4750.68
15323,2023-08-23,LAMADRID,miércoles,2.57%,NU,3448.94
15324,2023-08-24,LAMADRID,jueves,2.57%,NU,3448.94
15325,2023-08-25,LAMADRID,viernes,3.54%,NU,4750.68
15326,2023-08-26,LAMADRID,sábado,3.83%,NU,5139.86
15327,2023-08-27,LAMADRID,domingo,2.57%,NU,3448.94
15328,2023-08-28,LAMADRID,lunes,2.57%,NU,3448.94
15329,2023-08-29,LAMADRID,martes,3.54%,NU,4750.68
15330,2023-08-30,LAMADRID,miércoles,2.57%,NU,3448.94
15331,2023-08-31,LAMADRID,jueves,2.57%,NU,3448.94
15332,2023-08-01,PUENTE OLIVE,martes,5.10%,NS,9654.3
15333,2023-08-02,PUENTE OLIVE,miércoles,3.07%,NS,5811.51
15334,2023-08-03,PUENTE OLIVE,jueves,3.07%,NS,5811.51
15335,2023-08-04,PUENTE OLIVE,viernes,4.04%,NS,7647.72
15336,2023-08-05,PUENTE OLIVE,sábado,4.33%,NS,8196.69
15337,2023-08-06,PUENTE OLIVE,domingo,3.07%,NS,5811.51
15338,2023-08-07,PUENTE OLIVE,lunes,3.07%,NS,5811.51
15339,2023-08-08,PUENTE OLIVE,martes,4.04%,NS,7647.72
15340,2023-08-09,PUENTE OLIVE,miércoles,3.07%,NS,5811.51
15341,2023-08-10,PUENTE OLIVE,jueves,3.07%,NS,5811.51
15342,2023-08-11,PUENTE OLIVE,viernes,4.04%,NS,7647.72
15343,2023-08-12,PUENTE OLIVE,sábado,3.83%,NS,7250.19
15344,2023-08-13,PUENTE OLIVE,domingo,2.57%,NS,4865.01
15345,2023-08-14,PUENTE OLIVE,lunes,2.57%,NS,4865.01
15346,2023-08-15,PUENTE OLIVE,martes,3.54%,NS,6701.22
15347,2023-08-16,PUENTE OLIVE,miércoles,2.57%,NS,4865.01
15348,2023-08-17,PUENTE OLIVE,jueves,2.57%,NS,4865.01
15349,2023-08-18,PUENTE OLIVE,viernes,3.54%,NS,6701.22
15350,2023-08-19,PUENTE OLIVE,sábado,3.83%,NS,7250.19
15351,2023-08-20,PUENTE OLIVE,domingo,2.57%,NS,4865.01
15352,2023-08-21,PUENTE OLIVE,lunes,2.57%,NS,4865.01
15353,2023-08-22,PUENTE OLIVE,martes,3.54%,NS,6701.22
15354,2023-08-23,PUENTE OLIVE,miércoles,2.57%,NS,4865.01
15355,2023-08-24,PUENTE OLIVE,jueves,2.57%,NS,4865.01
15356,2023-08-25,PUENTE OLIVE,viernes,3.54%,NS,6701.22
15357,2023-08-26,PUENTE OLIVE,sábado,3.83%,NS,7250.19
15358,2023-08-27,PUENTE OLIVE,domingo,2.57%,NS,4865.01
15359,2023-08-28,PUENTE OLIVE,lunes,2.57%,NS,4865.01
15360,2023-08-29,PUENTE OLIVE,martes,3.54%,NS,6701.22
15361,2023-08-30,PUENTE OLIVE,miércoles,2.57%,NS,4865.01
15362,2023-08-31,PUENTE OLIVE,jueves,2.57%,NS,4865.01
15363,2023-08-01,PUENTE OLIVE,martes,5.10%,NU,6614.7
15364,2023-08-02,PUENTE OLIVE,miércoles,3.07%,NU,3981.79
15365,2023-08-03,PUENTE OLIVE,jueves,3.07%,NU,3981.79
15366,2023-08-04,PUENTE OLIVE,viernes,4.04%,NU,5239.88
15367,2023-08-05,PUENTE OLIVE,sábado,4.33%,NU,5616.01
15368,2023-08-06,PUENTE OLIVE,domingo,3.07%,NU,3981.79
15369,2023-08-07,PUENTE OLIVE,lunes,3.07%,NU,3981.79
15370,2023-08-08,PUENTE OLIVE,martes,4.04%,NU,5239.88
15371,2023-08-09,PUENTE OLIVE,miércoles,3.07%,NU,3981.79
15372,2023-08-10,PUENTE OLIVE,jueves,3.07%,NU,3981.79
15373,2023-08-11,PUENTE OLIVE,viernes,4.04%,NU,5239.88
15374,2023-08-12,PUENTE OLIVE,sábado,3.83%,NU,4967.51
15375,2023-08-13,PUENTE OLIVE,domingo,2.57%,NU,3333.29
15376,2023-08-14,PUENTE OLIVE,lunes,2.57%,NU,3333.29
15377,2023-08-15,PUENTE OLIVE,martes,3.54%,NU,4591.38
15378,2023-08-16,PUENTE OLIVE,miércoles,2.57%,NU,3333.29
15379,2023-08-17,PUENTE OLIVE,jueves,2.57%,NU,3333.29
15380,2023-08-18,PUENTE OLIVE,viernes,3.54%,NU,4591.38
15381,2023-08-19,PUENTE OLIVE,sábado,3.83%,NU,4967.51
15382,2023-08-20,PUENTE OLIVE,domingo,2.57%,NU,3333.29
15383,2023-08-21,PUENTE OLIVE,lunes,2.57%,NU,3333.29
15384,2023-08-22,PUENTE OLIVE,martes,3.54%,NU,4591.38
15385,2023-08-23,PUENTE OLIVE,miércoles,2.57%,NU,3333.29
15386,2023-08-24,PUENTE OLIVE,jueves,2.57%,NU,3333.29
15387,2023-08-25,PUENTE OLIVE,viernes,3.54%,NU,4591.38
15388,2023-08-26,PUENTE OLIVE,sábado,3.83%,NU,4967.51
15389,2023-08-27,PUENTE OLIVE,domingo,2.57%,NU,3333.29
15390,2023-08-28,PUENTE OLIVE,lunes,2.57%,NU,3333.29
15391,2023-08-29,PUENTE OLIVE,martes,3.54%,NU,4591.38
15392,2023-08-30,PUENTE OLIVE,miércoles,2.57%,NU,3333.29
15393,2023-08-31,PUENTE OLIVE,jueves,2.57%,NU,3333.29
15394,2023-08-01,PERDRIEL2,martes,2.88%,NS,3686.4
15395,2023-08-02,PERDRIEL2,miércoles,2.88%,NS,3686.4
15396,2023-08-03,PERDRIEL2,jueves,2.88%,NS,3686.4
15397,2023-08-04,PERDRIEL2,viernes,2.88%,NS,3686.4
15398,2023-08-05,PERDRIEL2,sábado,3.17%,NS,4057.6
15399,2023-08-06,PERDRIEL2,domingo,3.87%,NS,4953.6
15400,2023-08-07,PERDRIEL2,lunes,4.10%,NS,5248.0
15401,2023-08-08,PERDRIEL2,martes,2.88%,NS,3686.4
15402,2023-08-09,PERDRIEL2,miércoles,2.88%,NS,3686.4
15403,2023-08-10,PERDRIEL2,jueves,2.88%,NS,3686.4
15404,2023-08-11,PERDRIEL2,viernes,2.88%,NS,3686.4
15405,2023-08-12,PERDRIEL2,sábado,3.17%,NS,4057.6
15406,2023-08-13,PERDRIEL2,domingo,3.87%,NS,4953.6
15407,2023-08-14,PERDRIEL2,lunes,4.10%,NS,5248.0
15408,2023-08-15,PERDRIEL2,martes,2.88%,NS,3686.4
15409,2023-08-16,PERDRIEL2,miércoles,2.88%,NS,3686.4
15410,2023-08-17,PERDRIEL2,jueves,2.88%,NS,3686.4
15411,2023-08-18,PERDRIEL2,viernes,2.88%,NS,3686.4
15412,2023-08-19,PERDRIEL2,sábado,3.17%,NS,4057.6
15413,2023-08-20,PERDRIEL2,domingo,3.87%,NS,4953.6
15414,2023-08-21,PERDRIEL2,lunes,4.10%,NS,5248.0
15415,2023-08-22,PERDRIEL2,martes,2.88%,NS,3686.4
15416,2023-08-23,PERDRIEL2,miércoles,2.88%,NS,3686.4
